group_rank,member_rank,symbol,name,primary_group,secondary_concepts,industry,theme_exposure_grade,fundamental_quality_grade,growth_grade,profitability_grade,cashflow_balance_grade,valuation_grade,risk_flag_grade,risk_flags,liquidity_capacity_grade,pe_ttm,pb,market_cap_wan,turnover_ratio_pct,fundamental_source,independent_signal_family_count,formal_stock_rank,context_rank,lane,shortlist_eligible,same_day_return_pct_diagnostic,amount_yi,member_sort_tuple,final_member_reason,evidence_ids,business_group_raw,market_theme_id,mapping_source_rank,mapping_status
47,1,300218,安利股份,塑料制品,股权激励;皖江区域,塑料制品,neutral,good,evidence_gap,evidence_gap,evidence_gap,strong,watch,长期趋势未修复;CLX独立性不足,watch,19.379,1.638,257346.582,0.7878,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,297,205,technical-reversal-only,False,1.8025751072961336,0.201795,2|1|6|6|6|0|3|3|-1|297|300218,暴露=neutral；基本面=good；估值=strong；容量=watch；映射来源=sina_industry,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,,,sina_industry,resolved_theme_unmatched
47,2,300221,银禧科技,塑料制品,3D打印;小米概念;业绩预降,塑料制品,neutral,good,evidence_gap,evidence_gap,evidence_gap,good,neutral,CLX独立性不足,neutral,45.342,3.445,518761.380075,6.62591,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,298,23,unclassified,False,5.491329479768781,3.4158769999999996,2|1|6|6|6|1|2|2|-1|298|300221,暴露=neutral；基本面=good；估值=good；容量=neutral；映射来源=sina_industry,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,,,sina_industry,resolved_theme_unmatched
48,1,688160,步科股份,工控设备,,工控设备,evidence_gap,watch,evidence_gap,evidence_gap,evidence_gap,watch,neutral,CLX独立性不足,neutral,133.64,7.61,997900.0000000001,3.2,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,543,74,unclassified,False,9.257964645960271,3.179317,6|3|6|6|6|3|2|2|-1|543|688160,暴露=evidence_gap；基本面=watch；估值=watch；容量=neutral；映射来源=cninfo_industry,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,工控设备,,cninfo_industry,resolved_theme_unmatched
49,1,603909,建发合诚,工程咨询服务,,工程咨询服务,evidence_gap,good,evidence_gap,evidence_gap,evidence_gap,strong,watch,长期趋势未修复;CLX独立性不足,watch,20.08,2.0,229400.0,1.04,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,518,387,technical-reversal-only,False,1.85185185185186,0.23617600000000002,6|1|6|6|6|0|3|3|-1|518|603909,暴露=evidence_gap；基本面=good；估值=strong；容量=watch；映射来源=cninfo_industry,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,工程咨询服务,,cninfo_industry,resolved_theme_unmatched
49,2,300668,杰恩股份,工程咨询服务,,工程咨询服务,evidence_gap,neutral,evidence_gap,evidence_gap,evidence_gap,neutral,neutral,CLX独立性不足,watch,455.54,5.83,454700.0,7.2,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,332,30,unclassified,False,16.32275947028028,2.67346,6|2|6|6|6|2|2|3|-1|332|300668,暴露=evidence_gap；基本面=neutral；估值=neutral；容量=watch；映射来源=cninfo_industry,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,工程咨询服务,,cninfo_industry,resolved_theme_unmatched
49,3,301024,霍普股份,工程咨询服务,,工程咨询服务,evidence_gap,weak,evidence_gap,evidence_gap,evidence_gap,weak,watch,亏损PE;长期趋势未修复;CLX独立性不足,watch,-19.75,5.48,185100.00000000003,2.17,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,356,261,technical-reversal-only,False,5.854545454545446,0.389854,6|4|6|6|6|4|3|3|-1|356|301024,暴露=evidence_gap；基本面=weak；估值=weak；容量=watch；映射来源=cninfo_industry,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,工程咨询服务,,cninfo_industry,resolved_theme_unmatched
50,1,001257,盛龙股份,有色金属/战略资源,,有色金属/战略资源,evidence_gap,good,evidence_gap,evidence_gap,evidence_gap,good,neutral,CLX独立性不足,neutral,43.764,5.781,4419133.616519,11.83056,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,218,92,unclassified,False,2.381965121225016,3.9163910000000004,6|1|6|6|6|1|2|2|-1|218|001257,暴露=evidence_gap；基本面=good；估值=good；容量=neutral；映射来源=ths_business_keyword,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,有色金属/战略资源,,ths_business_keyword,resolved_theme_unmatched
50,2,688480,赛恩斯,有色金属/战略资源,,有色金属/战略资源,evidence_gap,good,evidence_gap,evidence_gap,evidence_gap,good,neutral,CLX独立性不足,watch,57.03,5.89,687500.0,1.78,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,579,85,unclassified,False,6.027638929726553,1.239456,6|1|6|6|6|1|2|3|-1|579|688480,暴露=evidence_gap；基本面=good；估值=good；容量=watch；映射来源=ths_business_keyword,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,有色金属/战略资源,,ths_business_keyword,resolved_theme_unmatched
50,3,688530,欧莱新材,有色金属/战略资源,,有色金属/战略资源,evidence_gap,watch,evidence_gap,evidence_gap,evidence_gap,watch,neutral,CLX独立性不足,neutral,3503.46,7.8,661100.0,15.22,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,582,88,unclassified,False,5.248407643312114,4.619486,6|3|6|6|6|3|2|2|-1|582|688530,暴露=evidence_gap；基本面=watch；估值=watch；容量=neutral；映射来源=ths_business_keyword,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,有色金属/战略资源,,ths_business_keyword,resolved_theme_unmatched
51,1,603379,三美股份,氟化工及制冷剂,,氟化工及制冷剂,evidence_gap,strong,evidence_gap,evidence_gap,evidence_gap,strong,neutral,CLX独立性不足,neutral,16.99,4.67,3681200.0,2.26,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,492,64,unclassified,False,2.2207153754873588,8.300955,6|0|6|6|6|0|2|2|-1|492|603379,暴露=evidence_gap；基本面=strong；估值=strong；容量=neutral；映射来源=cninfo_industry,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,氟化工及制冷剂,,cninfo_industry,resolved_theme_unmatched
52,1,600025,华能水电,水电,,水电,evidence_gap,strong,evidence_gap,evidence_gap,evidence_gap,strong,neutral,CLX独立性不足,neutral,22.08,2.81,18854700.0,0.16,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,144,39,unclassified,False,-0.1972386587771324,3.064613,6|0|6|6|6|0|2|2|-1|144|600025,暴露=evidence_gap；基本面=strong；估值=strong；容量=neutral；映射来源=cninfo_industry,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,水电,,cninfo_industry,resolved_theme_unmatched
53,1,603303,得邦照明,照明设备,,照明设备,evidence_gap,good,evidence_gap,evidence_gap,evidence_gap,good,neutral,CLX独立性不足,watch,36.73,2.95,906200.0,1.11,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,487,63,unclassified,False,4.223806911684025,1.018127,6|1|6|6|6|1|2|3|-1|487|603303,暴露=evidence_gap；基本面=good；估值=good；容量=watch；映射来源=cninfo_industry,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,照明设备,,cninfo_industry,resolved_theme_unmatched
54,1,301203,国泰环保,环保工程及服务,,环保工程及服务,evidence_gap,good,evidence_gap,evidence_gap,evidence_gap,strong,watch,长期趋势未修复;CLX独立性不足,watch,23.26,1.76,246300.0,1.34,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,365,272,technical-reversal-only,False,2.224435590969453,0.182408,6|1|6|6|6|0|3|3|-1|365|301203,暴露=evidence_gap；基本面=good；估值=strong；容量=watch；映射来源=cninfo_industry,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,环保工程及服务,,cninfo_industry,resolved_theme_unmatched
54,2,688485,九州一轨,环保工程及服务,,环保工程及服务,evidence_gap,weak,evidence_gap,evidence_gap,evidence_gap,weak,watch,亏损PE;CLX独立性不足,watch,-599.79,6.13,766500.0,3.68,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,580,86,unclassified,False,4.081632653061229,2.980666,6|4|6|6|6|4|3|3|-1|580|688485,暴露=evidence_gap；基本面=weak；估值=weak；容量=watch；映射来源=cninfo_industry,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,环保工程及服务,,cninfo_industry,resolved_theme_unmatched
55,1,603226,菲林格尔,瓷砖地板,,瓷砖地板,evidence_gap,weak,evidence_gap,evidence_gap,evidence_gap,weak,watch,亏损PE;CLX独立性不足,watch,-204.6,18.79,1599700.0,1.12,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,482,61,unclassified,False,4.67550593161199,1.814087,6|4|6|6|6|4|3|3|-1|482|603226,暴露=evidence_gap；基本面=weak；估值=weak；容量=watch；映射来源=cninfo_industry,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,瓷砖地板,,cninfo_industry,resolved_theme_unmatched
56,1,688163,赛伦生物,生物制品,,生物制品,evidence_gap,neutral,evidence_gap,evidence_gap,evidence_gap,neutral,neutral,CLX独立性不足,watch,64.18,2.87,311900.0,2.17,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,544,75,unclassified,False,11.446249033255995,0.670362,6|2|6|6|6|2|2|3|-1|544|688163,暴露=evidence_gap；基本面=neutral；估值=neutral；容量=watch；映射来源=cninfo_industry,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,生物制品,,cninfo_industry,resolved_theme_unmatched
57,1,001239,永达股份,电力/公用事业,,电力/公用事业,evidence_gap,neutral,evidence_gap,evidence_gap,evidence_gap,neutral,watch,长期趋势未修复;CLX独立性不足,watch,83.79,1.97,266900.0,3.3,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,217,134,technical-reversal-only,False,2.299908003679852,0.415767,6|2|6|6|6|2|3|3|-1|217|001239,暴露=evidence_gap；基本面=neutral；估值=neutral；容量=watch；映射来源=ths_business_keyword,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,电力/公用事业,,ths_business_keyword,resolved_theme_unmatched
57,2,301638,南网数字,电力/公用事业,,电力/公用事业,evidence_gap,neutral,evidence_gap,evidence_gap,evidence_gap,watch,neutral,CLX独立性不足,neutral,104.913,6.838,7672496.00499,7.5553,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,393,93,unclassified,False,4.368512110726641,4.552728,6|2|6|6|6|3|2|2|-1|393|301638,暴露=evidence_gap；基本面=neutral；估值=watch；容量=neutral；映射来源=ths_business_keyword,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,电力/公用事业,,ths_business_keyword,resolved_theme_unmatched
58,1,600901,江苏金租,租赁,,租赁,evidence_gap,strong,evidence_gap,evidence_gap,evidence_gap,strong,neutral,CLX独立性不足,watch,11.51,1.52,3787900.0,0.79,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,153,52,unclassified,False,-0.1526717557251866,2.921969,6|0|6|6|6|0|2|3|-1|153|600901,暴露=evidence_gap；基本面=strong；估值=strong；容量=watch；映射来源=cninfo_industry,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,租赁,,cninfo_industry,resolved_theme_unmatched
59,1,600851,海欣股份,纺织行业,参股金融;创新药;含B股;金融参股;金融改革;抗癌;免疫治疗;上海本地;生物疫苗,纺织行业,neutral,good,evidence_gap,evidence_gap,evidence_gap,strong,neutral,CLX独立性不足,watch,53.978,2.09,949953.616604,1.40069,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,436,51,unclassified,False,2.875816993464042,0.806792,2|1|6|6|6|0|2|3|-1|436|600851,暴露=neutral；基本面=good；估值=strong；容量=watch；映射来源=sina_industry,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,,,sina_industry,resolved_theme_unmatched
59,2,000955,欣龙控股,纺织行业,创新药;国防军工;海南自贸;军民融合,纺织行业,neutral,neutral,evidence_gap,evidence_gap,evidence_gap,neutral,watch,长期趋势未修复;CLX独立性不足,watch,2992.308,3.232,209435.655,2.05328,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,104,129,technical-reversal-only,False,2.638522427440626,0.429474,2|2|6|6|6|2|3|3|-1|104|000955,暴露=neutral；基本面=neutral；估值=neutral；容量=watch；映射来源=sina_industry,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,,,sina_industry,resolved_theme_unmatched
60,1,605287,德才股份,装修装饰,,装修装饰,evidence_gap,neutral,evidence_gap,evidence_gap,evidence_gap,neutral,neutral,CLX独立性不足,watch,81.08,3.09,486100.0,2.58,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,527,72,unclassified,False,10.012674271229404,1.228936,6|2|6|6|6|2|2|3|-1|527|605287,暴露=evidence_gap；基本面=neutral；估值=neutral；容量=watch；映射来源=cninfo_industry,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,装修装饰,,cninfo_industry,resolved_theme_unmatched
61,1,603031,安孚科技,超市,,超市,evidence_gap,good,evidence_gap,evidence_gap,evidence_gap,good,neutral,CLX独立性不足,neutral,48.56,4.97,1400800.0000000002,6.01,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,161,59,unclassified,False,10.011743981209609,7.050816,6|1|6|6|6|1|2|2|-1|161|603031,暴露=evidence_gap；基本面=good；估值=good；容量=neutral；映射来源=cninfo_industry,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,超市,,cninfo_industry,resolved_theme_unmatched
62,1,603067,振华股份,钒电池,电解液;钒电池,,neutral,good,evidence_gap,evidence_gap,evidence_gap,neutral,neutral,CLX独立性不足,neutral,33.484,6.108,2352706.108056,2.79571,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,162,60,unclassified,False,9.996467679265276,6.521907,2|1|6|6|6|2|2|2|-1|162|603067,暴露=neutral；基本面=good；估值=neutral；容量=neutral；映射来源=sina_concept,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,,,sina_concept,resolved_theme_unmatched
63,1,688456,有研粉材,铜,,铜,evidence_gap,neutral,evidence_gap,evidence_gap,evidence_gap,neutral,neutral,CLX独立性不足,neutral,76.18,5.42,684800.0,6.62,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,577,83,unclassified,False,3.5260930888575404,4.766237,6|2|6|6|6|2|2|2|-1|577|688456,暴露=evidence_gap；基本面=neutral；估值=neutral；容量=neutral；映射来源=cninfo_industry,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,铜,,cninfo_industry,resolved_theme_unmatched
64,1,603608,天创时尚,鞋帽,,鞋帽,evidence_gap,watch,evidence_gap,evidence_gap,evidence_gap,watch,neutral,CLX独立性不足,neutral,253.22,6.59,721300.0,5.13,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,499,66,unclassified,False,9.98055735580039,3.636119,6|3|6|6|6|3|2|2|-1|499|603608,暴露=evidence_gap；基本面=watch；估值=watch；容量=neutral；映射来源=cninfo_industry,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,鞋帽,,cninfo_industry,resolved_theme_unmatched
64,2,603958,哈森股份,鞋帽,,鞋帽,evidence_gap,weak,evidence_gap,evidence_gap,evidence_gap,weak,watch,亏损PE;长期趋势未修复;CLX独立性不足,watch,-76.0,4.52,294400.0,2.94,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,520,388,technical-reversal-only,False,4.843749999999991,0.872141,6|4|6|6|6|4|3|3|-1|520|603958,暴露=evidence_gap；基本面=weak；估值=weak；容量=watch；映射来源=cninfo_industry,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,鞋帽,,cninfo_industry,resolved_theme_unmatched
65,1,600873,梅花生物,食品行业,参股金融,食品行业,neutral,strong,evidence_gap,evidence_gap,evidence_gap,strong,watch,长期趋势未修复;CLX独立性不足,neutral,6.949,1.389,2279848.46145,1.48332,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,438,330,technical-reversal-only,False,0.4944375772558906,3.3309089999999992,2|0|6|6|6|0|3|2|-1|438|600873,暴露=neutral；基本面=strong；估值=strong；容量=neutral；映射来源=sina_industry,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,,,sina_industry,resolved_theme_unmatched
65,2,000848,承德露露,食品行业,京津冀,食品行业,neutral,good,evidence_gap,evidence_gap,evidence_gap,strong,neutral,CLX独立性不足,watch,15.0,2.474,918000.0666,2.69313,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,209,7,unclassified,False,-1.098901098901095,2.466323,2|1|6|6|6|0|2|3|-1|209|000848,暴露=neutral；基本面=good；估值=strong；容量=watch；映射来源=sina_industry,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,,,sina_industry,resolved_theme_unmatched
65,3,600866,星湖科技,食品行业,金融参股,食品行业,neutral,good,evidence_gap,evidence_gap,evidence_gap,strong,watch,长期趋势未修复;CLX独立性不足,watch,7.756,0.929,759292.985512,1.77985,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,152,329,technical-reversal-only,False,-0.2183406113537067,1.015487,2|1|6|6|6|0|3|3|-1|152|600866,暴露=neutral；基本面=good；估值=strong；容量=watch；映射来源=sina_industry,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,,,sina_industry,resolved_theme_unmatched
65,4,603020,爱普股份,食品行业,,食品行业,neutral,good,evidence_gap,evidence_gap,evidence_gap,strong,watch,长期趋势未修复;CLX独立性不足,watch,40.191,1.052,348591.854272,2.12671,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,471,351,technical-reversal-only,False,2.541436464088376,0.743653,2|1|6|6|6|0|3|3|-1|471|603020,暴露=neutral；基本面=good；估值=strong；容量=watch；映射来源=sina_industry,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,,,sina_industry,resolved_theme_unmatched
66,1,300496,中科创达,华为鸿蒙,鸿蒙概念;华为概念;华为鸿蒙;华为海思;华为汽车;汽车电子,,neutral,good,evidence_gap,evidence_gap,evidence_gap,neutral,watch,长期趋势未修复;CLX独立性不足,good,61.663,2.678,2787847.572052,6.65096,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,316,227,technical-reversal-only,False,6.471521777464284,14.841513,2|1|6|6|6|2|3|1|-1|316|300496,暴露=neutral；基本面=good；估值=neutral；容量=good；映射来源=sina_concept,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,,,sina_concept,resolved_theme_unmatched
66,2,300663,科蓝软件,华为鸿蒙,鸿蒙概念;华为鸿蒙,,neutral,weak,evidence_gap,evidence_gap,evidence_gap,weak,watch,亏损PE;长期趋势未修复;CLX独立性不足,good,-12.865,15.855,508116.348972,26.74764,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,330,240,technical-reversal-only,False,13.948497854077235,12.458509,2|4|6|6|6|4|3|1|-1|330|300663,暴露=neutral；基本面=weak；估值=weak；容量=good；映射来源=sina_concept,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,,,sina_concept,resolved_theme_unmatched
66,3,300766,每日互动,华为鸿蒙,华为鸿蒙,,neutral,weak,evidence_gap,evidence_gap,evidence_gap,weak,watch,亏损PE;长期趋势未修复;CLX独立性不足,good,-262.667,5.959,933188.425548,20.48064,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,339,249,technical-reversal-only,False,17.087667161961374,16.694255,2|4|6|6|6|4|3|1|-1|339|300766,暴露=neutral；基本面=weak；估值=weak；容量=good；映射来源=sina_concept,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,,,sina_concept,resolved_theme_unmatched
67,1,600848,上海临港,仪器仪表,低碳经济;含B股;核电核能;上海本地;重组概念,仪器仪表,neutral,strong,evidence_gap,evidence_gap,evidence_gap,strong,watch,长期趋势未修复;CLX独立性不足,watch,23.579,1.347,2260148.355584,1.05772,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,435,328,technical-reversal-only,False,2.752293577981657,2.224516,2|0|6|6|6|0|3|3|-1|435|600848,暴露=neutral；基本面=strong；估值=strong；容量=watch；映射来源=sina_industry,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,,,sina_industry,resolved_theme_unmatched
67,2,300354,东华测试,仪器仪表,本月解禁;国防军工;军工航天;军民融合,仪器仪表,neutral,good,evidence_gap,evidence_gap,evidence_gap,strong,watch,长期趋势未修复;CLX独立性不足,watch,28.98,4.48,396840.656669,2.8741,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,308,218,technical-reversal-only,False,3.723788864786704,0.688589,2|1|6|6|6|0|3|3|-1|308|300354,暴露=neutral；基本面=good；估值=strong；容量=watch；映射来源=sina_industry,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,,,sina_industry,resolved_theme_unmatched
67,3,002338,奥普光电,仪器仪表,朝鲜改革;国防军工;军工航天,仪器仪表,neutral,watch,evidence_gap,evidence_gap,evidence_gap,watch,watch,长期趋势未修复;CLX独立性不足,neutral,117.529,6.635,959040.0,4.59444,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,237,148,technical-reversal-only,False,0.2006018054162339,4.463309,2|3|6|6|6|3|3|2|-1|237|002338,暴露=neutral；基本面=watch；估值=watch；容量=neutral；映射来源=sina_industry,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,,,sina_industry,resolved_theme_unmatched
67,4,002197,证通电子,仪器仪表,博彩概念;电子支付;华为鸿蒙;绿色照明;业绩预降,仪器仪表,neutral,weak,evidence_gap,evidence_gap,evidence_gap,weak,watch,亏损PE;长期趋势未修复;CLX独立性不足,neutral,-10.839,2.344,412851.887616,14.95484,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,231,144,technical-reversal-only,False,9.983633387888702,5.251794,2|4|6|6|6|4|3|2|-1|231|002197,暴露=neutral；基本面=weak；估值=weak；容量=neutral；映射来源=sina_industry,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,,,sina_industry,resolved_theme_unmatched
67,5,688112,鼎阳科技,仪器仪表,,仪器仪表,evidence_gap,good,evidence_gap,evidence_gap,evidence_gap,good,watch,长期趋势未修复;CLX独立性不足,watch,52.01,4.75,729400.0,1.92,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,538,402,technical-reversal-only,False,4.864616796695742,1.449729,6|1|6|6|6|1|3|3|-1|538|688112,暴露=evidence_gap；基本面=good；估值=good；容量=watch；映射来源=cninfo_industry,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,仪器仪表,,cninfo_industry,resolved_theme_unmatched
68,1,301379,天山电子,其他电子,,其他电子,evidence_gap,good,evidence_gap,evidence_gap,evidence_gap,good,watch,长期趋势未修复;CLX独立性不足,neutral,42.22,3.72,531400.0,13.62,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,378,284,technical-reversal-only,False,5.3355335533553205,5.995089,6|1|6|6|6|1|3|2|-1|378|301379,暴露=evidence_gap；基本面=good；估值=good；容量=neutral；映射来源=cninfo_industry,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,其他电子,,cninfo_industry,resolved_theme_unmatched
68,2,301566,达利凯普,其他电子,,其他电子,evidence_gap,good,evidence_gap,evidence_gap,evidence_gap,good,watch,长期趋势未修复;CLX独立性不足,neutral,54.46,5.82,880000.0,15.58,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,388,296,technical-reversal-only,False,2.1830004644681766,7.466813,6|1|6|6|6|1|3|2|-1|388|301566,暴露=evidence_gap；基本面=good；估值=good；容量=neutral；映射来源=cninfo_industry,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,其他电子,,cninfo_industry,resolved_theme_unmatched
68,3,301413,安培龙,其他电子,,其他电子,evidence_gap,neutral,evidence_gap,evidence_gap,evidence_gap,neutral,watch,长期趋势未修复;CLX独立性不足,watch,98.47,5.83,723400.0,6.52,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,382,288,technical-reversal-only,False,7.611798287345395,2.812587,6|2|6|6|6|2|3|3|-1|382|301413,暴露=evidence_gap；基本面=neutral；估值=neutral；容量=watch；映射来源=cninfo_industry,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,其他电子,,cninfo_industry,resolved_theme_unmatched
69,1,600226,亨通股份,农药化肥,参股金融;草甘膦;出口退税;核电核能,农药化肥,neutral,neutral,evidence_gap,evidence_gap,evidence_gap,neutral,watch,长期趋势未修复;CLX独立性不足,neutral,71.429,4.013,1487190.612,5.33084,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,402,307,technical-reversal-only,False,2.4590163934426146,8.19051,2|2|6|6|6|2|3|2|-1|402|600226,暴露=neutral；基本面=neutral；估值=neutral；容量=neutral；映射来源=sina_industry,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,,,sina_industry,resolved_theme_unmatched
