scope,model_code,trigger,market_regime,horizon_trading_days,purged_boundary_count,sample_count,win_count,win_rate,win_rate_ci_low,win_rate_ci_high,mean_net_return,median_net_return
FULL,S0013,STRONG_FRACTAL,UP,30,0,20,7,0.35,0.181192,0.567146,-0.01117,-0.049195
FULL,S0013,STRONG_FRACTAL,UP,60,0,20,12,0.6,0.386582,0.781193,0.051983,0.041278
FULL,S0013,STRONG_FRACTAL,UP,90,0,20,13,0.65,0.432854,0.818808,0.147443,0.121975
FULL,S0013,STRONG_FRACTAL,DOWN,30,0,2,2,1.0,0.34238,1.0,0.267047,0.267047
FULL,S0013,STRONG_FRACTAL,DOWN,60,0,2,2,1.0,0.34238,1.0,0.049569,0.049569
FULL,S0013,STRONG_FRACTAL,DOWN,90,0,2,2,1.0,0.34238,1.0,0.071874,0.071874
FULL,S0013,STRONG_FRACTAL,SIDEWAYS,30,0,71,41,0.577465,0.461507,0.68547,0.044142,0.0373
FULL,S0013,STRONG_FRACTAL,SIDEWAYS,60,0,64,38,0.59375,0.471452,0.705431,0.069216,0.041314
FULL,S0013,STRONG_FRACTAL,SIDEWAYS,90,0,61,39,0.639344,0.513919,0.748259,0.182243,0.078041
FULL,S0014,ENGULFING,UP,30,0,106,45,0.424528,0.334696,0.519639,0.034146,-0.011431
FULL,S0014,ENGULFING,UP,60,0,106,51,0.481132,0.388351,0.575233,0.055581,-0.005363
FULL,S0014,ENGULFING,UP,90,0,98,47,0.479592,0.383331,0.577392,0.095646,-0.005269
FULL,S0014,ENGULFING,DOWN,30,0,0,0,,,,,
FULL,S0014,ENGULFING,DOWN,60,0,0,0,,,,,
FULL,S0014,ENGULFING,DOWN,90,0,0,0,,,,,
FULL,S0014,ENGULFING,SIDEWAYS,30,0,114,65,0.570175,0.478477,0.657299,0.038255,0.03311
FULL,S0014,ENGULFING,SIDEWAYS,60,0,93,53,0.569892,0.468475,0.665765,0.103629,0.02383
FULL,S0014,ENGULFING,SIDEWAYS,90,0,83,49,0.590361,0.482858,0.689871,0.136172,0.062539
FULL,S0014,STRONG_FRACTAL,UP,30,0,320,144,0.45,0.396406,0.50478,0.019673,-0.020188
FULL,S0014,STRONG_FRACTAL,UP,60,0,320,163,0.509375,0.454816,0.563711,0.048172,0.001366
FULL,S0014,STRONG_FRACTAL,UP,90,0,307,172,0.560261,0.504332,0.6147,0.075348,0.023532
FULL,S0014,STRONG_FRACTAL,DOWN,30,0,0,0,,,,,
FULL,S0014,STRONG_FRACTAL,DOWN,60,0,0,0,,,,,
FULL,S0014,STRONG_FRACTAL,DOWN,90,0,0,0,,,,,
FULL,S0014,STRONG_FRACTAL,SIDEWAYS,30,0,441,210,0.47619,0.429984,0.522808,0.014689,-0.015838
FULL,S0014,STRONG_FRACTAL,SIDEWAYS,60,0,365,210,0.575342,0.524108,0.625008,0.115002,0.030689
FULL,S0014,STRONG_FRACTAL,SIDEWAYS,90,0,323,186,0.575851,0.521374,0.628546,0.173629,0.053195
FULL,S0015,ENGULFING,UP,30,0,563,277,0.492007,0.450905,0.533217,0.02069,-0.002586
FULL,S0015,ENGULFING,UP,60,0,563,278,0.493783,0.452667,0.534983,0.042318,-0.00334
FULL,S0015,ENGULFING,UP,90,0,547,294,0.537477,0.495578,0.578854,0.065474,0.020756
FULL,S0015,ENGULFING,DOWN,30,0,145,110,0.758621,0.682876,0.821015,0.191312,0.147278
FULL,S0015,ENGULFING,DOWN,60,0,145,134,0.924138,0.869268,0.957114,0.346577,0.273435
FULL,S0015,ENGULFING,DOWN,90,0,145,130,0.896552,0.836333,0.936302,0.284119,0.214609
FULL,S0015,ENGULFING,SIDEWAYS,30,0,720,320,0.444444,0.408539,0.48094,0.006153,-0.02108
FULL,S0015,ENGULFING,SIDEWAYS,60,0,627,356,0.567783,0.528711,0.60603,0.076213,0.030222
FULL,S0015,ENGULFING,SIDEWAYS,90,0,556,352,0.633094,0.592246,0.672114,0.144009,0.083784
FULL,S0015,STRONG_FRACTAL,UP,30,0,5629,2515,0.446793,0.433846,0.459813,0.01696,-0.01779
FULL,S0015,STRONG_FRACTAL,UP,60,0,5629,2589,0.45994,0.446952,0.472982,0.042058,-0.01385
FULL,S0015,STRONG_FRACTAL,UP,90,0,5491,2642,0.481151,0.467953,0.494375,0.063065,-0.008905
FULL,S0015,STRONG_FRACTAL,DOWN,30,0,1834,1382,0.753544,0.733305,0.772724,0.159431,0.120158
FULL,S0015,STRONG_FRACTAL,DOWN,60,0,1834,1778,0.969466,0.960557,0.976411,0.357125,0.295244
FULL,S0015,STRONG_FRACTAL,DOWN,90,0,1834,1703,0.928571,0.915867,0.939484,0.308318,0.233431
FULL,S0015,STRONG_FRACTAL,SIDEWAYS,30,0,8391,3970,0.473126,0.462458,0.483819,0.01377,-0.007877
FULL,S0015,STRONG_FRACTAL,SIDEWAYS,60,0,7576,4423,0.583817,0.572678,0.594872,0.084902,0.035848
FULL,S0015,STRONG_FRACTAL,SIDEWAYS,90,0,6945,4504,0.648524,0.637216,0.659668,0.149001,0.08023
FULL,S0016,ENGULFING,UP,30,0,670,321,0.479104,0.441504,0.516943,0.023114,-0.005735
FULL,S0016,ENGULFING,UP,60,0,670,350,0.522388,0.484546,0.559975,0.062897,0.006305
FULL,S0016,ENGULFING,UP,90,0,637,299,0.469388,0.430932,0.508211,0.031184,-0.013769
FULL,S0016,ENGULFING,DOWN,30,0,17,16,0.941176,0.73018,0.98954,0.306327,0.276303
FULL,S0016,ENGULFING,DOWN,60,0,17,17,1.0,0.815682,1.0,0.414769,0.405347
FULL,S0016,ENGULFING,DOWN,90,0,17,17,1.0,0.815682,1.0,0.448982,0.314455
FULL,S0016,ENGULFING,SIDEWAYS,30,0,1230,697,0.566667,0.538808,0.59411,0.025976,0.021022
FULL,S0016,ENGULFING,SIDEWAYS,60,0,1009,618,0.612488,0.582055,0.642067,0.088511,0.045523
FULL,S0016,ENGULFING,SIDEWAYS,90,0,773,552,0.714101,0.681251,0.744834,0.15548,0.100118
FULL,S0016,STRONG_FRACTAL,UP,30,0,1602,811,0.506242,0.481774,0.53068,0.036749,0.001703
FULL,S0016,STRONG_FRACTAL,UP,60,0,1602,810,0.505618,0.481151,0.530058,0.067539,0.001771
FULL,S0016,STRONG_FRACTAL,UP,90,0,1555,815,0.524116,0.499264,0.548848,0.080339,0.013731
FULL,S0016,STRONG_FRACTAL,DOWN,30,0,62,61,0.983871,0.914133,0.997147,0.382894,0.312849
FULL,S0016,STRONG_FRACTAL,DOWN,60,0,62,60,0.967742,0.889795,0.991109,0.43462,0.385202
FULL,S0016,STRONG_FRACTAL,DOWN,90,0,62,59,0.951613,0.86712,0.983408,0.463682,0.364946
FULL,S0016,STRONG_FRACTAL,SIDEWAYS,30,0,2930,1424,0.486007,0.46794,0.504111,0.009733,-0.003992
FULL,S0016,STRONG_FRACTAL,SIDEWAYS,60,0,2159,1356,0.628069,0.607471,0.648211,0.107108,0.051244
FULL,S0016,STRONG_FRACTAL,SIDEWAYS,90,0,1877,1322,0.704315,0.68327,0.724526,0.186049,0.102428
FULL,S0017,ENGULFING,UP,30,0,6498,2813,0.432902,0.420898,0.444986,0.010562,-0.018764
FULL,S0017,ENGULFING,UP,60,0,6497,3162,0.486686,0.474544,0.498844,0.045502,-0.004
FULL,S0017,ENGULFING,UP,90,0,6244,3001,0.480621,0.468245,0.493022,0.050741,-0.00884
FULL,S0017,ENGULFING,DOWN,30,0,1309,1109,0.847212,0.826707,0.865684,0.232343,0.198697
FULL,S0017,ENGULFING,DOWN,60,0,1309,1269,0.969442,0.958658,0.97748,0.373163,0.302472
FULL,S0017,ENGULFING,DOWN,90,0,1309,1231,0.940413,0.926254,0.951994,0.32238,0.240688
FULL,S0017,ENGULFING,SIDEWAYS,30,0,8386,4443,0.529812,0.519118,0.540478,0.02549,0.009952
FULL,S0017,ENGULFING,SIDEWAYS,60,0,7478,4361,0.583177,0.571963,0.594306,0.081959,0.035955
FULL,S0017,ENGULFING,SIDEWAYS,90,0,6446,4218,0.654359,0.642661,0.665874,0.150082,0.083636
FULL,S0017,STRONG_FRACTAL,UP,30,0,16640,7627,0.458353,0.450793,0.465933,0.019205,-0.013068
FULL,S0017,STRONG_FRACTAL,UP,60,0,16640,8162,0.490505,0.482912,0.498102,0.049411,-0.003992
FULL,S0017,STRONG_FRACTAL,UP,90,0,16084,8139,0.506031,0.498304,0.513755,0.063306,0.00341
FULL,S0017,STRONG_FRACTAL,DOWN,30,0,4417,3578,0.810052,0.798217,0.821349,0.202536,0.164069
FULL,S0017,STRONG_FRACTAL,DOWN,60,0,4417,4295,0.972379,0.967121,0.976817,0.374123,0.302787
FULL,S0017,STRONG_FRACTAL,DOWN,90,0,4417,4176,0.945438,0.938345,0.951757,0.320583,0.237042
FULL,S0017,STRONG_FRACTAL,SIDEWAYS,30,0,23750,11890,0.500632,0.494273,0.50699,0.020356,0.000255
FULL,S0017,STRONG_FRACTAL,SIDEWAYS,60,0,21107,11948,0.566068,0.55937,0.572742,0.083125,0.030889
FULL,S0017,STRONG_FRACTAL,SIDEWAYS,90,0,18381,11884,0.646537,0.639596,0.653417,0.148555,0.077162
TRAIN,S0000,ENGULFING,UP,30,2467,3153,1840,0.583571,0.566273,0.600666,0.052008,0.024235
TRAIN,S0000,ENGULFING,UP,60,5620,0,0,,,,,
TRAIN,S0000,ENGULFING,UP,90,5620,0,0,,,,,
TRAIN,S0000,ENGULFING,DOWN,30,0,4108,3654,0.889484,0.87953,0.89871,0.25907,0.213012
TRAIN,S0000,ENGULFING,DOWN,60,97,4011,3894,0.97083,0.965155,0.975605,0.370552,0.300678
TRAIN,S0000,ENGULFING,DOWN,90,3318,790,716,0.906329,0.883999,0.924727,0.289801,0.214905
TRAIN,S0000,ENGULFING,SIDEWAYS,30,0,1883,655,0.347849,0.326666,0.369652,-0.029206,-0.032449
TRAIN,S0000,ENGULFING,SIDEWAYS,60,0,1883,1646,0.874137,0.858389,0.888361,0.214604,0.177622
TRAIN,S0000,ENGULFING,SIDEWAYS,90,0,1883,1754,0.931492,0.919182,0.942046,0.334758,0.26595
TRAIN,S0000,STRONG_FRACTAL,UP,30,7126,6533,3573,0.546916,0.534821,0.558956,0.043015,0.014535
TRAIN,S0000,STRONG_FRACTAL,UP,60,13659,0,0,,,,,
TRAIN,S0000,STRONG_FRACTAL,UP,90,13659,0,0,,,,,
TRAIN,S0000,STRONG_FRACTAL,DOWN,30,0,12226,9866,0.806969,0.799877,0.813868,0.207001,0.172655
TRAIN,S0000,STRONG_FRACTAL,DOWN,60,1089,11137,10886,0.977463,0.974537,0.980059,0.381757,0.315178
TRAIN,S0000,STRONG_FRACTAL,DOWN,90,8004,4222,4007,0.949076,0.942027,0.955309,0.322105,0.246229
TRAIN,S0000,STRONG_FRACTAL,SIDEWAYS,30,0,4583,1613,0.351953,0.338255,0.365898,-0.027413,-0.035611
TRAIN,S0000,STRONG_FRACTAL,SIDEWAYS,60,0,4583,4042,0.881955,0.872292,0.890978,0.240603,0.18561
TRAIN,S0000,STRONG_FRACTAL,SIDEWAYS,90,0,4583,4290,0.936068,0.928614,0.942792,0.364318,0.289225
TRAIN,S0001,ENGULFING,UP,30,134,164,96,0.585366,0.508854,0.65797,0.040998,0.021793
TRAIN,S0001,ENGULFING,UP,60,298,0,0,,,,,
TRAIN,S0001,ENGULFING,UP,90,298,0,0,,,,,
TRAIN,S0001,ENGULFING,DOWN,30,0,175,165,0.942857,0.898021,0.968668,0.298897,0.253985
TRAIN,S0001,ENGULFING,DOWN,60,17,158,156,0.987342,0.955027,0.996522,0.378195,0.303011
TRAIN,S0001,ENGULFING,DOWN,90,172,3,3,1.0,0.438503,1.0,0.340513,0.259816
TRAIN,S0001,ENGULFING,SIDEWAYS,30,0,0,0,,,,,
TRAIN,S0001,ENGULFING,SIDEWAYS,60,0,0,0,,,,,
TRAIN,S0001,ENGULFING,SIDEWAYS,90,0,0,0,,,,,
TRAIN,S0001,STRONG_FRACTAL,UP,30,404,289,160,0.553633,0.495989,0.60987,0.049147,0.019306
TRAIN,S0001,STRONG_FRACTAL,UP,60,693,0,0,,,,,
TRAIN,S0001,STRONG_FRACTAL,UP,90,693,0,0,,,,,
TRAIN,S0001,STRONG_FRACTAL,DOWN,30,0,504,439,0.871032,0.83894,0.89751,0.259906,0.200064
TRAIN,S0001,STRONG_FRACTAL,DOWN,60,154,350,342,0.977143,0.955552,0.988373,0.405549,0.341578
TRAIN,S0001,STRONG_FRACTAL,DOWN,90,493,11,11,1.0,0.741167,1.0,0.368115,0.309407
TRAIN,S0001,STRONG_FRACTAL,SIDEWAYS,30,0,1,0,0.0,0.0,0.793451,-0.036295,-0.036295
TRAIN,S0001,STRONG_FRACTAL,SIDEWAYS,60,0,1,1,1.0,0.206549,1.0,0.182647,0.182647
TRAIN,S0001,STRONG_FRACTAL,SIDEWAYS,90,0,1,1,1.0,0.206549,1.0,0.305559,0.305559
TRAIN,S0002,ENGULFING,UP,30,3437,2377,1618,0.68069,0.661669,0.699127,0.07928,0.05045
TRAIN,S0002,ENGULFING,UP,60,5814,0,0,,,,,
TRAIN,S0002,ENGULFING,UP,90,5814,0,0,,,,,
TRAIN,S0002,ENGULFING,DOWN,30,1,4019,3283,0.81687,0.804612,0.828523,0.220298,0.188021
TRAIN,S0002,ENGULFING,DOWN,60,159,3861,3738,0.968143,0.962121,0.973234,0.36969,0.297562
TRAIN,S0002,ENGULFING,DOWN,90,2815,1205,1139,0.945228,0.930909,0.956718,0.302865,0.238607
TRAIN,S0002,ENGULFING,SIDEWAYS,30,0,1097,342,0.311759,0.285045,0.339787,-0.040301,-0.043494
