symbol,name,primary_group,secondary_groups,industry_source,concept_source,mapping_confidence,mapping_reason,excluded_noise_tags,evidence_ids,business_group_raw,market_theme_id,market_lane,business_industry_fallback,mapping_source_rank,mapping_source_detail,mapping_asof,mapping_attempts,mapping_status
601336,新华保险,金融行业,含H股;券商重仓,金融行业,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,融资融券;社保重仓,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
601377,XD兴业证,金融行业,海峡西岸,金融行业,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,融资融券,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
601619,嘉泽新能,光伏概念,风电;光伏;光伏概念,,Sina concept constituents 2026-07-31 snapshot,medium,sina_concept_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,TH-PV,secondary-line,,frozen_theme,sina_concept_primary,2026-07-31,existing_snapshot,resolved
601636,旗滨集团,玻璃行业,长株潭;光伏;光伏概念;股权激励,玻璃行业,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
601689,拓普集团,汽车制造,汽车电子;特斯拉,汽车制造,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
601778,晶科科技,光伏,光伏,,Sina concept constituents 2026-07-31 snapshot,medium,sina_concept_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,TH-PV,secondary-line,,frozen_theme,sina_concept_primary,2026-07-31,existing_snapshot,resolved
601788,光大证券,金融行业,保险重仓;含H股;央企50,金融行业,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,融资融券,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
601878,浙商证券,证券,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,证券,,technical-reversal-only,证券,cninfo_industry,申银万国行业分类标准(旧)|2017-05-16,2017-05-16,cninfo:ok,resolved_theme_unmatched
601881,中国银河,证券,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,证券,,technical-reversal-only,证券,cninfo_industry,申银万国行业分类标准(旧)|2016-12-26,2016-12-26,cninfo:ok,resolved_theme_unmatched
603004,鼎龙科技,化工材料,,,Sina concept constituents 2026-07-31 snapshot,medium,ths_business_keyword_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,化工材料,,technical-reversal-only,化工材料,ths_business_keyword,精细化学品的研发、生产和销售。,2026-07-31,cninfo:error;ths_zyjs:ok,resolved_theme_unmatched
603009,北特科技,汽车制造,,汽车制造,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
603020,爱普股份,食品行业,,食品行业,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
603033,三维股份,其他橡胶制品,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,其他橡胶制品,,technical-reversal-only,其他橡胶制品,cninfo_industry,申银万国行业分类标准(旧)|2016-11-15,2016-11-15,cninfo:ok,resolved_theme_unmatched
603038,华立股份,其他建材,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,其他建材,,technical-reversal-only,其他建材,cninfo_industry,申银万国行业分类标准(旧)|2016-12-30,2016-12-30,cninfo:ok,resolved_theme_unmatched
603040,新坐标,底盘与发动机系统,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,专精特新,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,底盘与发动机系统,,technical-reversal-only,底盘与发动机系统,cninfo_industry,申银万国行业分类标准|2021-07-30,2021-07-30,cninfo:ok,resolved_theme_unmatched
603066,音飞储存,快递,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,快递,,technical-reversal-only,快递,cninfo_industry,申银万国行业分类标准|2021-07-30,2021-07-30,cninfo:ok,resolved_theme_unmatched
603077,和邦生物,化工行业,参股金融;草甘膦;成渝特区;光伏;锂电池;碳纤维;业绩预降,化工行业,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
603085,天成自控,车身附件及饰件,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,车身附件及饰件,,technical-reversal-only,车身附件及饰件,cninfo_industry,申银万国行业分类标准|2021-07-30,2021-07-30,cninfo:ok,resolved_theme_unmatched
603119,浙江荣泰,先进光伏电池修复,,,Sina concept constituents 2026-07-31 snapshot,medium,business_alias_to_frozen_theme:TH-PV,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,光伏设备/材料,TH-PV,secondary-line,光伏设备/材料,ths_business_keyword,各类耐高温绝缘云母制品的研发、生产和销售。,2026-07-31,cninfo:error;ths_zyjs:ok,resolved_theme_unmatched
603179,新泉股份,汽车电子电气系统,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,汽车电子电气系统,,technical-reversal-only,汽车电子电气系统,cninfo_industry,申银万国行业分类标准|2021-07-30,2021-07-30,cninfo:ok,resolved_theme_unmatched
603207,小方制药,医疗器械/医药服务,,,Sina concept constituents 2026-07-31 snapshot,medium,ths_business_keyword_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,医疗器械/医药服务,,technical-reversal-only,医疗器械/医药服务,ths_business_keyword,外用药品研发、生产及销售。,2026-07-31,cninfo:error;ths_zyjs:ok,resolved_theme_unmatched
603209,兴通股份,航运,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,航运,,technical-reversal-only,航运,cninfo_industry,申银万国行业分类标准|2022-02-14,2022-02-14,cninfo:ok,resolved_theme_unmatched
603229,奥翔药业,化学原料药,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,化学原料药,,technical-reversal-only,化学原料药,cninfo_industry,申银万国行业分类标准(旧)|2017-04-17,2017-04-17,cninfo:ok,resolved_theme_unmatched
603283,赛腾股份,无线耳机,无线耳机,,Sina concept constituents 2026-07-31 snapshot,medium,sina_concept_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_concept,sina_concept_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
603286,日盈电子,底盘与发动机系统,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,底盘与发动机系统,,technical-reversal-only,底盘与发动机系统,cninfo_industry,申银万国行业分类标准|2021-07-30,2021-07-30,cninfo:ok,resolved_theme_unmatched
603316,诚邦股份,碳中和,碳中和,,Sina concept constituents 2026-07-31 snapshot,medium,sina_concept_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_concept,sina_concept_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
603350,安乃达,自动化/机器人修复,,,Sina concept constituents 2026-07-31 snapshot,medium,business_alias_to_frozen_theme:TH-AUTO,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,自动化设备/机器人,TH-AUTO,secondary-line,自动化设备/机器人,ths_business_keyword,电机、控制器、传感器、仪表等全链条电驱动系统自主研发、设计、生产。,2026-07-31,cninfo:error;ths_zyjs:ok,resolved_theme_unmatched
603363,傲农生物,畜禽饲料,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,畜禽饲料,,technical-reversal-only,畜禽饲料,cninfo_industry,申银万国行业分类标准|2021-07-30,2021-07-30,cninfo:ok,resolved_theme_unmatched
603367,辰欣药业,化学制剂,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,化学制剂,,technical-reversal-only,化学制剂,cninfo_industry,申银万国行业分类标准|2021-07-30,2021-07-30,cninfo:ok,resolved_theme_unmatched
603416,信捷电气,自动化/机器人修复,,,Sina concept constituents 2026-07-31 snapshot,medium,business_alias_to_frozen_theme:TH-AUTO,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,机器人,TH-AUTO,secondary-line,机器人,cninfo_industry,申银万国行业分类标准|2021-07-30,2021-07-30,cninfo:ok,resolved_theme_unmatched
603456,九洲药业,生物制药,CXO概念;创新药,生物制药,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
603516,淳中科技,国防军工,国防军工,,Sina concept constituents 2026-07-31 snapshot,medium,sina_concept_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_concept,sina_concept_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
603609,禾丰股份,农林牧渔,鸡肉,农林牧渔,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
603616,韩建河山,雄安新区,雄安新区,,Sina concept constituents 2026-07-31 snapshot,medium,sina_concept_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_concept,sina_concept_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
603626,科森科技,无线耳机,无线耳机,,Sina concept constituents 2026-07-31 snapshot,medium,sina_concept_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_concept,sina_concept_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
603637,镇海股份,碳中和,碳中和,,Sina concept constituents 2026-07-31 snapshot,medium,sina_concept_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_concept,sina_concept_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
603665,康隆达,鞋帽及其他,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,鞋帽及其他,,technical-reversal-only,鞋帽及其他,cninfo_industry,申银万国行业分类标准|2021-07-30,2021-07-30,cninfo:ok,resolved_theme_unmatched
603667,五洲新春,风电,风电,,Sina concept constituents 2026-07-31 snapshot,medium,sina_concept_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_concept,sina_concept_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
603677,奇精机械,家电零部件,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,家电零部件,,technical-reversal-only,家电零部件,cninfo_industry,申银万国行业分类标准|2021-07-30,2021-07-30,cninfo:ok,resolved_theme_unmatched
603698,航天工程,机械行业,碳中和,机械行业,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
603717,天域生物,园林工程,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,园林工程,,technical-reversal-only,园林工程,cninfo_industry,申银万国行业分类标准|2021-07-30,2021-07-30,cninfo:ok,resolved_theme_unmatched
603728,鸣志电器,电机,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,专精特新,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,电机,,technical-reversal-only,电机,cninfo_industry,申银万国行业分类标准(旧)|2017-04-18,2017-04-18,cninfo:ok,resolved_theme_unmatched
603776,永安行,摩托车,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,摩托车,,technical-reversal-only,摩托车,cninfo_industry,申银万国行业分类标准|2021-07-30,2021-07-30,cninfo:ok,resolved_theme_unmatched
603778,国晟科技,碳中和,碳中和,,Sina concept constituents 2026-07-31 snapshot,medium,sina_concept_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_concept,sina_concept_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
603779,威龙股份,其他酒类,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,其他酒类,,technical-reversal-only,其他酒类,cninfo_industry,申银万国行业分类标准|2021-07-30,2021-07-30,cninfo:ok,resolved_theme_unmatched
603836,海程邦达,跨境物流,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,跨境物流,,technical-reversal-only,跨境物流,cninfo_industry,申银万国行业分类标准|2021-07-30,2021-07-30,cninfo:ok,resolved_theme_unmatched
603895,天永智能,自动化/机器人修复,,,Sina concept constituents 2026-07-31 snapshot,medium,business_alias_to_frozen_theme:TH-AUTO,专精特新,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,其它专用机械,TH-AUTO,secondary-line,其它专用机械,cninfo_industry,申银万国行业分类标准(旧)|2018-01-08,2018-01-08,cninfo:ok,resolved_theme_unmatched
603909,建发合诚,工程咨询服务,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,工程咨询服务,,technical-reversal-only,工程咨询服务,cninfo_industry,申银万国行业分类标准|2021-07-30,2021-07-30,cninfo:ok,resolved_theme_unmatched
603958,哈森股份,鞋帽,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,鞋帽,,technical-reversal-only,鞋帽,cninfo_industry,申银万国行业分类标准(旧)|2016-06-07,2016-06-07,cninfo:ok,resolved_theme_unmatched
603969,银龙股份,建筑建材,钒电池;雄安新区,建筑建材,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
605011,杭州热电,光伏,光伏,,Sina concept constituents 2026-07-31 snapshot,medium,sina_concept_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,TH-PV,secondary-line,,frozen_theme,sina_concept_primary,2026-07-31,existing_snapshot,resolved
605055,迎丰股份,印染,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,印染,,technical-reversal-only,印染,cninfo_industry,申银万国行业分类标准(旧)|2021-01-12,2021-01-12,cninfo:ok,resolved_theme_unmatched
605168,三人行,营销代理,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,营销代理,,technical-reversal-only,营销代理,cninfo_industry,申银万国行业分类标准|2021-07-30,2021-07-30,cninfo:ok,resolved_theme_unmatched
605208,永茂泰,铝,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,铝,,technical-reversal-only,铝,cninfo_industry,申银万国行业分类标准(旧)|2021-02-09,2021-02-09,cninfo:ok,resolved_theme_unmatched
605388,均瑶健康,乳品,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,乳品,,technical-reversal-only,乳品,cninfo_industry,申银万国行业分类标准|2021-07-30,2021-07-30,cninfo:ok,resolved_theme_unmatched
688029,南微医学,科创50,科创50,,Sina concept constituents 2026-07-31 snapshot,medium,sina_concept_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_concept,sina_concept_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
688073,毕得医药,医疗器械/医药服务,,,Sina concept constituents 2026-07-31 snapshot,medium,ths_business_keyword_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,医疗器械/医药服务,,technical-reversal-only,医疗器械/医药服务,ths_business_keyword,药物分子砌块和科学试剂的研发、设计、生产及销售。,2026-07-31,cninfo:error;ths_zyjs:ok,resolved_theme_unmatched
688075,安旭生物,体外诊断,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,体外诊断,,technical-reversal-only,体外诊断,cninfo_industry,申银万国行业分类标准|2021-11-05,2021-11-05,cninfo:ok,resolved_theme_unmatched
688084,晶品特装,自动化/机器人修复,,,Sina concept constituents 2026-07-31 snapshot,medium,business_alias_to_frozen_theme:TH-AUTO,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,自动化设备/机器人,TH-AUTO,secondary-line,自动化设备/机器人,ths_business_keyword,提供令客户满意的特种机器人、智能感知、智能制造以及模拟仿真等产品。,2026-07-31,cninfo:error;ths_zyjs:ok,resolved_theme_unmatched
688088,虹软科技,科创50,华为汽车;科创50,,Sina concept constituents 2026-07-31 snapshot,medium,sina_concept_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_concept,sina_concept_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
688098,申联生物,科创50,科创50,,Sina concept constituents 2026-07-31 snapshot,medium,sina_concept_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_concept,sina_concept_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
